,Restaurant_Name,id,quote,value_rating,rating,date,review,count,things,Noofcontribution,Noofusefulvotes,,,
440,Maracana,rn312705811,Great,NA,4,NA,"Came to see Flamengo vs São Paulo, didn't see any fights and people were very friendly around us. If you're going with family, it's a great program.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,84,21,,,
441,Maracana,rn312535741,Amazing,NA,5,NA,"It is really exciting to visit this place. When you get to the part of the tour when you visit the fiel, you feel like a player ready to play his first match! I recommend it if you are into football (soccer)!","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,34,4,,,
442,Maracana,rn310831439,GO WATCH FLAMENGO GAME,NA,5,NA,This stadium hold very nice games and hosted the 2014 final world cup game. If you would like to go see a fun match go when the carioca team in playing they are called FLAMENGO. dress casual,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,75,24,,,
443,Maracana,rn310642547,Amazing and super safe,NA,5,NA,"I was there in some of the biggest match in Brazil (flamengo vs Fluminense). The ambient was so good and safe. Security has all clear. I really recommend going the by tour or subway, both are safe. Leaving the stadium is safe and full of...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,17,2,,,
444,Maracana,rn310546437,Great family day out,NA,5,NA,"Enormous stadium. Watched Sao Paulo v Flamengo in the searing heat. Great family atmosphere. 49,000 spectators. Brilliant seats. Thanks Audley Travel","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,30,16,,,
445,Maracana,rn310017315,Flamengo match,NA,5,NA,"Being a fan of football and a game during my visit to Rio, there was no way i wouldn't go to Maracana. Went for Flamengo vs A. Paranaense match.
It's a beautiful stadium (host of the WC2014 final), with a huge capacity, although the stadium...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,101,45,,,
446,Maracana,rn309315353,must go if you are a soccer fan,NA,4,NA,"This is an impressive soccer field! If you like soccer you must visit! Being there during a game is a true experience of the ""warmth"" and competitive intensity of Brazilians!","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,717,169,,,
447,Maracana,rn309131630,Great tour!,NA,4,NA,Awesome to see behind the scenes on the tour and quite an experience to see it empty - recommend the tour highly!,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,19,11,,,
448,Maracana,rn309117935,Nice experience,NA,3,NA,"I think this is a place that everyone should visit, even though I didn't have the chance to go inside (I just walked around the stadium) but you get to see the statue of Pele right in front of the main entrance of the stadium...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,6,2,,,
449,Maracana,rn308735060,Shrine of soccer,NA,4,NA,"It's a completly different stadium after the remodeling in 2014, but it continues to be the shrine of soccer in Brasil. Drinking alcohol inside os not allowed and don't expect to sit in numbered seats. This os only valid at FIFA's games. But is a...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,18,1,,,
450,Maracana,rn308621175,A soccer fan will not regret,NA,4,NA,"If you come to Rio and like soccer, do not miss Maracanã. Take the 1 hour guided tour. They have in Portuguese and in English as well. They will take you to all the important places inside this huge stadium. Recently renewed for the World...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,27,11,,,
451,Maracana,rn308438172,Legendary Stadium!,NA,5,NA,We took the bilingual tour (English and Portuguese) which was really informative and exciting. Lots of photo opportunities and some nice memorabilia to see too. Essential visit for any football fan,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,59,7,,,
452,Maracana,rn308347391,Ok for the price,NA,5,NA,"Is only 24 reales without the tour guide, the lady in the entry was really honest and told us that the guide tour was actually ok but not so different or special. Is a different experience, and nice to see. The subway is right there,...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,10,3,,,
453,Maracana,rn308312574,Smaller than I thought,NA,4,NA,"I followed the crowd and watched a game and Botafogo was playing.
The facilities are simple and as in all stadiums you need to know how to get served otherwise you only queue. The crowd was passionate and the screens made for a better experience...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,50,22,,,
454,Maracana,rn308110713,Loved our visit to Maracana,NA,5,NA,We loved this stop on our 1 day sightseeing tour of Rio. We hired a guide for the day. We were the 1st ones in line at Christ the Redeemer to beat the lines and then enjoyed a trip through the national forest on the...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,3,3,,,
455,Maracana,rn307765370,Amazing,NA,5,NA,"Amazing, friends went and said it is a must in football made Brazil - an opportunity not to be missed.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,46,8,,,
456,Maracana,rn307688643,Lovely stadium!,NA,4,NA,"The stadium is very nice, the tour allows you up close access into wardrobe chambers, the field, the reserve bench, the seats etc. Slightly undisciplined, ie it says tour starts at 9 but its actually 9:30. And you need to watch out with game schedule,...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,39,19,,,
457,Maracana,rn306721410,excelent,NA,5,NA,it is nice and must see. Specially because of history of this city and country (talking about soccer).,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,72,21,,,
458,Maracana,rn306523068,Not that impressed,NA,3,NA,"I must say, after going to several different stadiums all over the world, Maracana is behind them. Even after the whole reconstruction for the World Cup 2014, it was not that much different than before.
If you compare to Seoul Stadium or Sydney one, they...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,23,3,,,
459,Maracana,rn306396189,"Great venue, great game and great fans",NA,5,NA,"To be honest, I have never been to a soccer/football game. AND, I was a little skeptical because of what we see on TV about violence in soccer venues....SO WRONG here at the stadium......It was not only safe, but I can say the fans were...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,122,26,,,
460,Maracana,rn306349133,GO TO A SOCCER GAME!!!,NA,5,NA,"This was a ton of fun! Brazilian fans are pretty lively! Even though the stadium wasn't nearly full, it was still loud and a really fun environment. Similar to big games in the USA for college football or whatever else. Also interesting to see a...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,31,8,,,
461,Maracana,rn306029025,Maracana!,NA,5,NA,"We enjoyed a great game here. The Brazilian fans were so nice to us, a family form the USA. The seats were great and the facilities were awesome.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,69,25,,,
462,Maracana,rn305788666,Great atmosphere,NA,5,NA,Brilliant atmosphere and well organised. Watched Flamengo v Santos. Difficult to find any english speaking ticket booths (1 in 15),"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,10,2,,,
463,Maracana,rn305118413,World's Greatest Football Stadium - Must Visit,NA,5,NA,"An international Landmark! If you are in Rio and have a change of watching any match or event at what was ounce the biggest stadium on earth, it is really worth the visit! As a football fan, I've had the pleasure to enjoy remarkable matches...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,24,10,,,
464,Maracana,rn304924128,A must see for sports fans,NA,5,NA,"Perfect for football fans, a lot of history and the guided tours brought the stadium to life. Truly atmospheric.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,9,2,,,
465,Maracana,rn304752516,Marvellous Maracana,NA,5,NA,"If your in Rio you have to see a game at The Maracana, we loved it so much we saw two. It's a world class stadium brought up to date for the 2014 FIFA World Cup. We saw a league game then a Copa Do...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,144,65,,,
466,Maracana,rn303733971,Soccer temple,NA,4,NA,"This is iconic stadium of brazil, with this place Brazil have good experiences and two bads... 1950 maracana against URUGUAY and 2014 against GERMANY. But is the one iconic stadium at world
They remodelated for the World Cup 2014 and you need pay the fee...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,1136,287,,,
467,Maracana,rn303035840,Heck~! BIG!!!!,NA,5,NA,"It's grand, huge, gigantic, humongous, gargantuan, and if I know more words to describw it....I would call it more...I felt the fever of soccer in Brazil down there...wonderful monument of Brazilian people in Rio...","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,27,4,,,
468,Maracana,rn302971660,"Interesting for a soccer fan, but could be better",NA,4,NA,"I went to the maracana for the first time and was thrilled with the stadium but disappointed with the tour guide. I enjoyed to have access to the locker rooms, private rooms, access to the field, etc. I was disappointed that the tour guide did...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,33,11,,,
469,Maracana,rn302829302,Awesome experience- Live Football in Brazil:),NA,5,NA,Loved watching a football game LIVE in Rio in the Maracanã :) Hope I could attend the world cup there one time !,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,26,14,,,
470,Maracana,rn302525363,FUN,NA,5,NA,"My hotel concierge sold tickets to a local soccer game. We were picked up by a bus from the hotel to the Maracana.
I actually have never seen a soccer game, but I had a great time. It was great to see the excitement of...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,72,18,,,
471,Maracana,rn302271437,Foot ball fan's must in RIO,NA,4,NA,"You get to enter the player looker rooms, stadium where players enter, sit on the seats where players sit, Vip box, press box.
Must for foot ball enthusiasts to feel how it feels the game from field level in the stadium.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,17,14,,,
472,Maracana,rn301983000,One of the top football stadiums in the world,NA,5,NA,"Watched a football game, sparse crowds but it's an experience to watch a game from there. The food was good, great atmosphere, lots of police so we felt very safe, wouldn't hesitate to visit again.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,17,9,,,
473,Maracana,rn301508358,Impressive,NA,5,NA,"This stadium is beautiful, definitely worth a stop. It is so massive and a signature landmark of Rio.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,91,28,,,
474,Maracana,rn301414487,Fabulous stadium,NA,5,NA,"We had a great trip here, it was any about a third full but the atmosphere was electric with the fans going wild (Flamengo) and comfy seats with plenty of room, good views from everywhere and clean toilets. Drinks and snacks are reasonable but make...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,209,115,,,
475,Maracana,rn301319449,Take a guided tour and learn about this epic place,NA,5,NA,"Maracana is much more than soccer, this is a Temple!
A lot of stories, important facts, records and the most famous soccer stadium in the entire world.
Take a guided tour (R$36) and learn more about historical facts and curiosities about this magic place.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,62,18,,,
476,Maracana,rn301214671,Football mecca!,NA,5,NA,"My review is specifically targeted to football fans. The stadium quite honestly isn't that special. It's nice since they updated it for the World Cup but let's face it, a stadium in general isn't an architectural wonder. It's a home for a great football game....More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,439,87,,,
477,Maracana,rn301154781,World Cup Venue now shared by local teams.,NA,5,NA,An iconic stadium that is definitely worth a visit. The history and feeling of the great place is superb. take the guided tour and watch the time-lapse of the construction for the 2014 world cup.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,14,10,,,
478,Maracana,rn300984910,Flamengo vs Santos,NA,5,NA,"Had a chance to see the game at the stadium. Unbelievable atmosphere. Must must do. Sergio helped us get tickets, took us to a fan meeting ahead of the game and was very helpful. His blog has details on the games and his contact details....More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,135,26,,,
479,Maracana,rn300446162,Interesting energy !,NA,4,NA,"If you are a fan of futbol you will like this place, Im not a fan but the energy that you can feel at this place is amazing!!!!
The price for the entrance could be with guide or whitout, I took to go by myslef.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,5,3,,,
480,Maracana,rn299850680,Amazing,NA,5,NA,This is such a great place in the soccer world to catch a game. Went to the Germany vs France quarterfinals and was amazed by the atmosphere and crowds. We took the subway there which was convenient with not too long of a walk.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,118,27,,,
481,Maracana,rn299701295,Must see for soccer fans,NA,4,NA,This is a must see for any FUTEBOL fans. I saw a classic game of Flamengo verses Corinthians. It was wonderful and exciting.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,45,23,,,
482,Maracana,rn299301862,"a place for 80,000 people",NA,4,NA,Not a soccer fan but had to see a game when the opportunity came up. The game ended in a draw but it was fun watching the fans- very animated and passionate people!,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,37,21,,,
483,Maracana,rn298551861,Awesome experience! ,NA,5,NA,"If you go to Rio, you must to visit this temple of the soccer. It is absolutely majestic. There are touristic visits that you can follow by yourself or with a guide. There is gift store with a lot of merchandising of the local teams....More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,83,23,,,
484,Maracana,rn298404524,Maracana - home of greatness,NA,5,NA,"The Estadio Maracana is surely world-famous, and with its fantastic atmosphere, great stadium and unique history, it is a must for any football-interested visitor to Brazil. You don't wanna miss it.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,24,8,,,
485,Maracana,rn298165127,My boys went crazy!! :),NA,5,NA,Before we arrived in Rio we booked tickets to go on Sunday afternoon to a soccer match in the Maracana. We informed if it was a low risk match because we would be attending with our four young children. The match was between Flamengo's and...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,195,81,,,
486,Maracana,rn298109253,Awesome history at a remodeled stadium ,NA,4,NA,My family loved seeing the stadium. We got to sit where the team sat on the sidelines and saw photos of the famous players. There were also (copies) of trophies on display.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,115,69,,,
487,Maracana,rn297725656,A must for football fans!,NA,4,NA,Decided at the last minute to watch a match (Flamengo vs Figueirense) and took a taxi from our hotel in Copacabana. Access was easy as a dedicated ticket sales counter is available for English speaking visitors. The stadium has been renovated to modern standards and...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,8,2,,,
488,Maracana,rn296888297,The best stadium in Latin America,NA,5,NA,"Its installations don't have anything to envy to the best European stadiums. Even though you don't support any team from Rio, the atmosphere in a match is awesome. I went to a match between Fluminense against Botafogo, and it was really worth.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,31,9,,,
489,Maracana,rn295879425,only if you are really into soccer,NA,2,NA,"Well it is a stadium. Maybe the largest stadium in the world, but still a stadium. There are plenty of more interesting things to visit in Rio. Don't waste your time","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,66,68,,,
490,Maracana,rn294857775,Maracana: Futebol Historical Site!!!,NA,5,NA,"The vibe of this place takes you to the Glory and Prowess of Brazil's favorite pastime: ""Futebol"". There's some cool exhibits, plus just thinking about the 200,000 people that used to filled out this stadium since the 50's, you can almost hear the ROAR!!! If...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,229,57,,,
491,Maracana,rn294818102,Futbol fan or not: just go!,NA,5,NA,I had to force my friends to go with me since I am the only one that is a futbol fan but at the end they love it as much as I did. the setting and architecture is just breathtaking! Recommended!,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,3,1,,,
492,Maracana,rn293116779,"Forget the tour, go see football - fantastic stadium",NA,5,NA,"Fantastic stadium and incredible place to see game of football. I would not worry too much about the tour, just get tickets to a game. Tickets to local matches not very expensive. Locals cheer loudly and enthusiastically, a great spectacle.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,201,79,,,
493,Maracana,rn292241389,SUPER HOT DAY @ ESTADIO MARIO FILHO MARACAN,NA,5,NA,"The tour group had a chance to take a photo opp on this famous stadium. It was a super hot day in Rio de Janeiro. We did not go inside but at least so the stadium.,","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,186,81,,,
494,Maracana,rn291854022,Visit to Maracana Estadio Jornalista Mario Filho,NA,5,NA,"Great visit, my wife and I took the metro from Copacabana, it took about 45 minutes, this is an iconic place in Rio, since is a soccer stadium and their live is soccer, the building is in great shape we just paid the RS 24...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,14,7,,,
495,Maracana,rn291764467,Get the full Brazilian experience!,NA,4,NA,"Attending a match at Maracana is a great way to experience local culture and see the intense football rivalries firsthand. The stadium is recently renovated, clean, safe, and easily accessible by subway.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,21,8,,,
496,Maracana,rn291125265,Maracanā Tour,NA,5,NA,We were in a family group with small kids for the tour in Maracana and it was awesome. All the group had funny moments there. You can go comfortably by car and park inside the stadium or by subway.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,94,21,,,
497,Maracana,rn290278524,Very beautiful stadium,NA,5,NA,Had a great time in this amazing beautiful soccer stadium. Very nice tour got to see the whole stadium also the locker room and see the soccer jerseys of the world cup teams. Very nice museum learned a lot about soccer especially brazilian soccer. They...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,64,23,,,
498,Maracana,rn290204197,Football greatness,NA,5,NA,"Great to place to visit for all football fans - allocate atleast 90-120 minutes for your visit. The main entrance with the statue of Bellini is where panoramic city tours stop for a quick photo. But, if you are interested, you can visit the stadium...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,127,57,,,
499,Maracana,rn289823946,Soccer fun (i mean football),NA,4,NA,"When you go to Rio, you should definitely see a soccer match at Maracana. I am not a big fan of soccer but enjoyed the match and seeing the cariocas root for their local team. The fan fare is very different from what is seen...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,53,21,,,
500,Maracana,rn289196357,Great place to see a soccer match,NA,3,NA,"Went with some friend to a football match at Maracana. Even though it wasn't a major game and the stadium was 2/3's empty, the crowed was electric and the noise was impressive. If you want to experience Brazilian culture, I would recommend seeing a game...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,102,57,,,
501,Maracana,rn289046479,thrilling,NA,5,NA,we went there to view a foorball match but what we actually saw was somewhat different. people in brazil love soccer..its in their soul. the most amazing thing was the bands which the corwd played during whole of match. i got goose bumps!!,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,73,32,,,
502,Maracana,rn287868993,Interesting!,NA,4,NA,We took a taxi here and asked him to wait for us we were told the area is not so safe. We have done tours of stadiums before in Barcelona and Madrid. Didn't think this one came up to those expectations as there was no...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,211,123,,,
503,Maracana,rn287044281,Only if you are a football fan ,NA,5,NA,"Amazing stadium - the largest in the world .
A little of history to out - but much much else - you get to see the athletes quarters which is nice and go down to the field. Also have a look from above . Very...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,90,55,,,
504,Maracana,rn285993662,Visiting the soul of Brazil: a review of two trips to Maracana football stadium.,NA,5,NA,"Beach life, samba, and soccer. At least superficially these are somewhat normal associations for tourists when we visit Rio and think of carioca life. On this basis I made two visits to Maracana during as many weeks in the city: the first for a game...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,780,1485,,,
505,Maracana,rn285808910,Watching a match at Maracana Stadium was my dream,NA,5,NA,"Great atmosphere ,fantastic audience .
Took a tour from my hotel for 105 Real (ticket and transportation ).
The match(June 20th)Flamingo vs Atletico - MG,unfortunately the home team lost 0 - 2","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,275,94,,,
506,Maracana,rn285726929,World Cup comes alive,NA,5,NA,"My son dream was to come to Rio after watching the World Cup. We attended a local match and returned the next day to do the behind the scenes tour. It's Fabulous! You are able to visit changing rooms, press interview rooms, walk on the...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,75,25,,,
507,Maracana,rn285211935,Absolutly Awesome,NA,5,NA,"We reached an hour early and decided to do the tour by ourselves instead of waiting for the English guided tour .When you are told guided tour every hour , they mean in Portuguese . So make sure you check your timings before landing there....More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,113,40,,,
508,Maracana,rn285157172,Beautiful Stadium!,NA,5,NA,"Maracana looks amazing after renovations. This stadium is a classic and a must see for any soccer fan! We missed the final by just one day... had we known, we would have been able to catch a game between Vasco and Botafogo - this would...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,274,141,,,
509,Maracana,rn284907172,Just to Take Photos,NA,3,NA,"I visited this stadium as part of the Rio Express Tour. This was the venue for the final of 2014 World Cup, and will be the venue for the Opening and Closing Ceremonies of the 2016 Summer Olympics and Paralympics. We got off the mini...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,754,228,,,
510,Maracana,rn284863381,Football (soccer) Mecca,NA,4,NA,The site of two World Cup finals; this is a must for any soccer fan. Lovely new stadium - the heart of Brazilian football.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,1223,520,,,
511,Maracana,rn284827963,Nice Soccer stadium,NA,5,NA,"Very modern,clean, tide and the people that give you assistance is very kind and helpfull. Nice structure and facilities.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,16,2,,,
512,Maracana,rn284604622,Gorgeous stadium,NA,5,NA,"One of the greatest stadiums in the World, a spiritual centre of football, the Mecca of jogo bonito.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,13,11,,,
513,Maracana,rn284516462,Futebol!!,NA,5,NA,"Must visit for soccer fan. Two World Cup finals took place in here. You can visit VIP seat if you are lucky, and you can sit on the bench for player and staff.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,1258,229,,,
514,Maracana,rn284172971,Must visit.,NA,5,NA,"Maracana, the heart of Brazilian football. The new stadium is lovely. Also outside the stadium you can see some things.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,11,3,,,
515,Maracana,rn284075986,"If you love football match, just visit here",NA,5,NA,The renovation work makes it really beautiful. The hardware is brand new because od 2014 World Cup. It's a touching moment when you realize so many football heroes have been on the same pitch. My wife and I booked match tickets and tour from Viator....More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,14,8,,,
516,Maracana,rn283954069,Loved visiting historic stadium,NA,5,NA,It's been a dream of mine to visit this stadium and it was fantastic. Booked on a tour and the guide was very good speaking in Portuguese and English. Stadium itself is very modern and impressive. Great to walk around and think about the greats...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,15,5,,,
517,Maracana,rn283806346,History of Brazilian football,NA,5,NA,"Once you are in Rio and you are not indifferent to the football, it is worth to visit Maracana! It doesn't matter whether you will be lucky to see a match here. The Maracana stadium has also a museum of Brazilian football, where you can...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,45,18,,,
518,Maracana,rn283427629,Enjoy the match!,NA,4,NA,"Very well connected to the city by subway. Although the access is organized it can be messy because Brazilians do not respect qeues very much. Inside it was easy to find our seats. Toilets are pretty clean. As in any big event, try to get...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,83,36,,,
519,Maracana,rn283398784,"If you are in Rio during a game, it is a MUST!",NA,5,NA,"This place has hosted incredible events, many famous athletes and after the renovations during the world cup it is truly a sight to see and sit and image all the history in one stadium!","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,171,64,,,
520,Maracana,rn283169003,Nice if you like sports.,NA,4,NA,"If you love sports, specially soccer, this place is a must. Unbelievable atmosphere at this stadium. Very well organized, food/drinks, souvenirs.
I recommend paying a visit.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,3,1,,,
521,Maracana,rn283015761,Pity didn't see inside,NA,4,NA,"Stopped for about 15mins on a day trip exploring the highlights. Such a huge complex and where some of the Olympics will be held. There was a statue out the front which grabbed most of us tourists attention, but the angles for photography weren't that...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,693,183,,,
522,Maracana,rn282944314,Famous Soccer Stadium,NA,3,NA,We only saw the outside of this stadium. There was a man outside of the stadium who was very entertaining. He was able to do tricks with a soccer ball for something like 5 minutes without dropping the ball. He even took his shirt on/off...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,205,121,,,
523,Maracana,rn282606958,Impressive stadium! Go for a game!,NA,5,NA,"We visited Maracana at the end of May 2015 to watch the derby Fla - Flu! I highly suggest to go to Maracana for a game, not to see an empty stadium. We contacted a very nice person Sergio (here is his blog: http://futebolnomaracana.blogspot.com/) who...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,43,21,,,
524,Maracana,rn282136945,Great place most imopressive,NA,5,NA,"Stadium well rebuilt. Close in design. Appears massive on the exterior but small on the inside. I small with a caveat - it can actually hold 90,000 plus screaming fans. Superb. It will host the kickoff of next year's Olympics. If you are in Rio...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,179,73,,,
525,Maracana,rn281983307,Very bad audioguide..,NA,1,NA,We arrived late for the guided tour so we opted for the audioguides. Big mistake! Good luck finding all the numbers on different floor levels with zero instructions. The tickets are too expensive for what you get. Also..the stadium is not that impressive.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,8,12,,,
526,Maracana,rn281703200,World cup stadium,NA,5,NA,"This Construction has already in his resume two World Cup finals
Great by their appearance, and beautiful by its grandeur.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,222,74,,,
527,Maracana,rn281685222,Historical Soccer Stadium,NA,4,NA,"Although Maracana has changed a lot lately, due to the World Cup, it is still a place that you need to go if you like soccer and you are in Rio. It is better if you go in a match, but depending on the date,...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,31,3,,,
528,Maracana,rn281261047,Go to a Match there!,NA,5,NA,"The place itself is cool, but if you go, during a match,it's awesome! Mainly if one of the team which is playing be Flamengo.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,13,3,,,
529,Maracana,rn281171194,Church of a Football fan,NA,5,NA,"Visiting Maracana was a great experience. Was very easy to get by using subway.
For every football (Soccer in North America) fan out there is a MUST.
There are toured visits by myself and my girlfriend decided to head on our own.
The ticket for...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,15,6,,,
530,Maracana,rn281027815,Awesome Stadium! ,NA,5,NA,"My husband wanted to visit this stadium so I went along not expecting much and was pleasantly surprised.
We took the guided tour and were able to sit inside the stadium from different areas - commentators box, corporate seats and lower section. We then went...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,213,49,,,
531,Maracana,rn280634175,Matchless experience,NA,3,NA,You get to see it when no one is playing! Unless you believe such a place is a soccer Mecca it will leave you unimpressed.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,652,139,,,
532,Maracana,rn280318236,good,NA,3,NA,"i liked it, the people were nice. but i didnt really get a tour there. i liked the old players items i saw. that was great.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,4,4,,,
533,Maracana,rn278511628,A worldwide football temple!!,NA,5,NA,Totally renewed and beautiful as ever. The best is to go to see a Classic but ther are also guided tours and a museum.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,40,19,,,
534,Maracana,rn278282401,LINDO!!! LINDO!!! LINDO!!!,NA,5,NA,"I didn't take the tour, but a friend and I paid to go inside for about 30 minutes... This massive place is beautiful. Makes me wish I had bought a ticket to the World Cup when I was there. I will come back to take...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,5,3,,,
535,Maracana,rn277944352,Watch a game and take a tour,NA,5,NA,"We were lucky enough to watch a game here and we also did the tour, both were fantastic . The tour is excellent value and we went with an English language guide for an hour , they make a real effort to make the tour...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,80,55,,,
536,Maracana,rn277680003,Mecca of football,NA,5,NA,i could not returned from Rio without once visiting the most famous place in Rio the Maracana stadium and it was a great experience. If u go looking for an arsenal/ Man U/ fcb stadium experience then u will feel disappointed. The legends of the...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,68,23,,,
537,Maracana,rn277473969,Wow what an experience !,NA,5,NA,"I have been to football matches all around the world Maracana is something else , it's modern cheap and all of the locals are really friendly if your in Brazil and there's a match on here I can not recommend it enough !!","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,37,29,,,
538,Maracana,rn276600901,world-famous spot for football fans,NA,4,NA,"entrance fee allows you private access into the press area, vip area and into the changing rooms as well as side pitch. go near sunset so your pictures will have an amazing skylight. brilliant collection of displayed memorabilia and uber friendly staff offering to take...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,15,4,,,
539,Maracana,rn275996916,A must for football fans,NA,4,NA,"Great place with a fantastic view on the field. Unfortunately the pricing is too high for many locals.
Was there twice: a Fluminense game and 1/4 final worldcup Germany-France","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,30,29,,,
