,Restaurant_Name,id,quote,value_rating,rating,date,review,count,things,Noofcontribution,Noofusefulvotes,,,
6876,Corcovado Christ the Redeemer,rn216669018,Get the train,NA,4,NA,"A must-do of course, but not nearly as amazing a view as from Sugarloaf, and the small area at the top is always heaving with people. Get the train during peak times if you want to avoid horrible queues for the buses - and book...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,148,79,,,
6877,Corcovado Christ the Redeemer,rn216659674,"To be honest, eh.",NA,3,NA,"This was exactly as it looks, and as a look out point it was wonderful. But it wasn't any better than I expected, and it was VERY busy and not my favourite stop on the trip. Don't pay expensive tour bus prices, if you can...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,68,28,,,
6878,Corcovado Christ the Redeemer,rn216634278,Must Do!,NA,5,NA,"Disliked: Availability to the TREM (limited availability during daylight hours, unless pre-booked). Likes: Humbling and awesome experience of visiting one of the worlds greatest monuments","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,4,2,,,
6879,Corcovado Christ the Redeemer,rn216602636,amazing view,NA,5,NA,"if you are in rio you have to go there, of course, an amazing view of the city, the bay and the Maracana Stadium,
I think is a good idea going at sunset to be able to see both the day and the night view","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,5,1,,,
6880,Corcovado Christ the Redeemer,rn216546520,"A must-see, but not because it's that great",NA,3,NA,"The statue itself is not that impressive, but the view of Rio de Janeiro from the top of Corcovado mountain certainly is. It's full of people trying to take photos of themselves with the statue, some even going so far as lying on the floor...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,6,52,,,
6881,Corcovado Christ the Redeemer,rn216487682,Must see/ a lot of work,NA,3,NA,"It is hard to rate Christ the redeemer because my boyfriend and I went during the World Cup 2014, it was outrageous. First things first, check the weather. The first time we went we tried to hike up, it was a paved road and took...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,10,6,,,
6882,Corcovado Christ the Redeemer,rn216476240,Breathtaking,NA,5,NA,Atop this mountain is the famous statue of Cristo Redentor. The train ride to the peak is half the thrill as you pass through a green forest. The 20-minute train ride was not bad. There are a few stops where vendors try to sell water...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,220,85,,,
6883,Corcovado Christ the Redeemer,rn216473566,"Magnificent, Incredible!",NA,5,NA,"This was the first stop of our whole-day tour. We're glad we chose Rioline Turismo and ended up with an English-speaking chap, Savio. Very good guide. The tour took care of the tickets. Visitors can also elect to go there on there own. There is...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,220,85,,,
6884,Corcovado Christ the Redeemer,rn216370810,Great views,NA,4,NA,"We did saw Cristo Redentor late afternoon on a Saturday as part of a city tour. The queues were quite small and we waited less than 5 minutes.
The statue is impressive, and it's just as you have seen in the iconic postcards. It was...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,66,45,,,
6885,Corcovado Christ the Redeemer,rn216358029,too busy to savour the experience,NA,4,NA,"This is a great attraction with a great view, however it is so busy with little space to move that it inhibits you from taking it all in and savouring the experience. Everyone is trying to take photos on the floor so they can fit...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,104,57,,,
6886,Corcovado Christ the Redeemer,rn216318325,Lots of greens,NA,5,NA,Taking a walk in the national park is an excellent experience. Lots of shades and lots of nice tropical greens. A must go for travelers. Lots of birds and fresh air.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,188,43,,,
6887,Corcovado Christ the Redeemer,rn216318273,A must go,NA,5,NA,"Excellent view of the Rio on a sunny and clear blue sky day. It's a Must go! Best Panorama view! Can be crowded, would suggest to go early in the morning and take the shuttle bus to the mountain top.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,188,43,,,
6888,Corcovado Christ the Redeemer,rn216284723,Breathtaking view,NA,5,NA,"I guess this is the best spot from where getting a 360 degrees view all over Rio. You shouldn't miss it.
There are several options to go up, I went by taxi (and the driver waited for me to go back), but you could also...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,90,42,,,
6889,Corcovado Christ the Redeemer,rn216281838,Great views of Rio...a must see!!!,NA,5,NA,"If you go to Rio...you have to visit the Christ the Redeemer. Do not take a taxi to the top. Insist on taking the train. The lush forest and views are well worth the trip. When you get to the top, the view of Rio...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,6,3,,,
6890,Corcovado Christ the Redeemer,rn216279204,It's like you see on the TV!,NA,5,NA,"A great morning, although there were long queues to get the minibus to the statue and an even longer queue to get back. There is a small cafe / bar but seating is limited.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,82,35,,,
6891,Corcovado Christ the Redeemer,rn216276603,Outstanding views but plan carefully,NA,5,NA,"The views are spectacular but it can be very busy. You can book the funicular train a day before but then you take a chance on the weather not being great and it being disappointing. Better to get up really early, make sure the weather...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,37,22,,,
6892,Corcovado Christ the Redeemer,rn216195424,Rio trip not complete without it,NA,4,NA,"Worth the trip. Arrive early if you take the train up or book in advance. I was lucky and they had one ticket left for the next train. The view is amazing, great photos with Christ or the view of the city. Heading down around...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,32,16,,,
6893,Corcovado Christ the Redeemer,rn216183806,excellent views!,NA,4,NA,"As of mid 2014 there is no train going up to the Cristo. You need to drive up to the top, park somewhere in the tremendous chaos, buy a ticket and start queuing up. We got there by 9:30am and ended up waiting more than...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,384,202,,,
6894,Corcovado Christ the Redeemer,rn216179591,Amazing views,NA,5,NA,Amazing experience if you plan it carefully. If you hate queues then be careful how you plan your trip to visit the Redeemer. To minimise the busy lines and bustling viewing area we were told to go on Mondays and get there early. We waved...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,13,19,,,
6895,Corcovado Christ the Redeemer,rn216170904,Best view in the World,NA,5,NA,"Everyone going to Rio has to do this. It is just awesome. It can be cloudy, and it is very crowded, but you have to do it!","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,23,16,,,
6896,Corcovado Christ the Redeemer,rn216167341,"Mandatory visit when in Rio, say hello to Jesus!",NA,4,NA,"Great view of the city, especially during sunset. But transportation on the way back can be time consuming though due to high volume of visitors. Superb view nonetheless!","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,15,10,,,
6897,Corcovado Christ the Redeemer,rn216142306,"Wow, made the trip",NA,5,NA,"Like red square in Moscow, Marina bay in Singapore this is a wow and well worth the trip, the symbol of Rio...","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,43,18,,,
6898,Corcovado Christ the Redeemer,rn216142052,Amazing,NA,5,NA,"Well worth the trip, pick a clear day! Train ride was fun and we enjoyed breakfast in the cafe at the top!","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,43,18,,,
6899,Corcovado Christ the Redeemer,rn216101551,The wait is soo worth it.,NA,5,NA,5 hours on the day before the world cup final. Would have waited 10. Truly breathtaking. totally blown away.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,15,23,,,
6900,Corcovado Christ the Redeemer,rn216080996,Worth seeing,NA,4,NA,"Great views from both sides of the mountain. It takes around 30min to go by train. You can also use buses, but it is more expensive though, as you have to pay extra entrance fee. The views are great,. however it is always very crowded...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,55,9,,,
6901,Corcovado Christ the Redeemer,rn216068902,Awesome modern wonder,NA,5,NA,Be sure to go on a clear day else the statue is lost in the clouds. Also best to get on the bus from copacaban to avoid the long tourist queues at the ticket place in the hills. Too many people when I went but...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,30,15,,,
6902,Corcovado Christ the Redeemer,rn215999800,One of the highlights of my trip,NA,5,NA,"Go in the morning before the crowds if you can - a photographers dream as well!
Avoid buying the souvenirs there though, you can get them a lot cheaper in Rio itself.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,179,69,,,
6903,Corcovado Christ the Redeemer,rn215988486,Magnificent!,NA,5,NA,"The transportation on popular dates maybe a problem because you have to move by trucks around 30 mins to be there, the view is amazing.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,11,1,,,
6904,Corcovado Christ the Redeemer,rn215985924,Super duper !!,NA,5,NA,I loved its majestic view & the statue itself was really inspiring.My son and I had great time there taking pics and meditating inside the small chapel.It was avery crowded with World Cup fans from all over.Its is simply an awesome experience to see this...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,15,18,,,
6905,Corcovado Christ the Redeemer,rn215985712,Glorious,NA,2,NA,We visited first thing on a beautiful morning. The cable car up is enchanting and well worth the time for the great views and the serene face of the statue staring down at you.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,54,20,,,
6906,Corcovado Christ the Redeemer,rn215927626,Buy Your Tickets Online to Save Time,NA,5,NA,"This is the train to get to Cristo. Make you buy your ticket online first thru http://www.corcovado.com.br/ingles/info.html
You walk right on the train when you pre-but it.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,6,8,,,
6907,Corcovado Christ the Redeemer,rn215925104,Great,NA,5,NA,Great view of the city and the crowds are better than Sugar Loaf. Make sure you pre-buy your tickets though $25usd. I walked right on the train by pre-buying. The wait for same day was 2 hours. The other option is to hike to the...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,6,8,,,
6908,Corcovado Christ the Redeemer,rn215924969,Best way to visit Christ the Redeemer,NA,5,NA,"There are just two ways to arrive at Christ the Redeemer. Either by minibus or by the Corcovado cog train.The cog train is by far the best experience!
The train takes you up through the mountains and last around 15 - 20 minutes. The views...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,27,35,,,
6909,Corcovado Christ the Redeemer,rn215921501,The view and experience is exceptional!!,NA,5,NA,"I loved all the people making it to a bucket list experience. It felt like a happy place - I wish the scaffolding was down but, its beautiful.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,232,93,,,
6910,Corcovado Christ the Redeemer,rn215910491,Amazing!!,NA,5,NA,If you are visiting Rio de Janeiro you can't leave without visiting this place. Very impressive statue and views from the city! Just make sure you go visit on a clear day so you can have the best experience possible.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,29,5,,,
6911,Corcovado Christ the Redeemer,rn215873961,A highlight!,NA,5,NA,"This is obviously the biggest ""must- do"" for Rio first- timers. Or do you know anyone who goes to Paris and does not go see the Eiffel Tower??
We were lucky to get quite an early start and we took the vans up to the...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,113,62,,,
6912,Corcovado Christ the Redeemer,rn215873322,"Beat the Crowds, Visit at 8AM",NA,3,NA,"Pretty much everything that can be written and reviewed about Cristo Redentor, has already been written. I only have three recommendations:
- Find a clear day to visit so you can see both the statue and Rio de Janeiro clearly.
- Try to make the...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,65,124,,,
6913,Corcovado Christ the Redeemer,rn215820873,Views are good.,NA,4,NA,"We got here during the world cup season, and it was cloudy that day. the place was packed but surprisingly it took us only 20 mins to get into the attraction. You can pre purchase the tickets fro Shopping Rio Sul if you dont wanan...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,164,273,,,
6914,Corcovado Christ the Redeemer,rn215817010,Beautiful view.. once you get there!,NA,5,NA,I went during World Cup so trying to get to Christ was next to impossible. Literally tried 4 different times to go and there were either no more trains available that day/Brazil was playing so the city was shutting down/Any team was playing at the...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,67,31,,,
6915,Corcovado Christ the Redeemer,rn215759303,Take the 8am van to the top or be a fool.,NA,5,NA,"We were there during a busy time, so maybe it isn't always a lot of people, but I am thinking it is popular year round. So take the 8am van, not the train, not the private car to the half-way mark (where you then have...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,12,14,,,
6916,Corcovado Christ the Redeemer,rn215757440,Unbeatable,NA,5,NA,Get up early if you can to beat the crowds. Just an unbelievable views and photo opportunities. Unmissable if you are in Rio.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,72,18,,,
6917,Corcovado Christ the Redeemer,rn215755381,Awesome Site. . .,NA,3,NA,"We took a tour so, our guide took care of all needed arrangements such as transportation, admissions, etc. If you do this on your own, you may be sorry because you have to wait for the guided groups to go in before the individual travelers....More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,81,58,,,
6918,Corcovado Christ the Redeemer,rn215731208,impressive statue and amazing views,NA,5,NA,If you are in Rio this is a must see! we visited the site through a tourist agency. the tour was not well organised but we were very happy we managed to get to this attraction eventually. the statue is absolutely amazing...and the view from...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,62,38,,,
6919,Corcovado Christ the Redeemer,rn215709491,Exactly what you'd expect.,NA,4,NA,"Stunning views and an impressive history. A must-do in Rio de Janeiro, in fact I've been there twice and I'm still awestruck by the views of this beautiful city. Go first thing in the morning if you can. The crowds can be overwhelming and detract...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,7,2,,,
6920,Corcovado Christ the Redeemer,rn215689868,Great,NA,5,NA,"Good clear day, could see for miles. Book online and get a taxi to it. Much cheaper than paying for a tour.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,8,3,,,
6921,Corcovado Christ the Redeemer,rn215689522,Breathtaking,NA,5,NA,Choose a clear day and your views will be incredible. This was the first time we went up on the little train. Make sure you book it online or like us you will arrive and not be able to go up until later.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,8,3,,,
6922,Corcovado Christ the Redeemer,rn215665888,must see .,NA,5,NA,"Everyone that visits Rio MUST go up to see Cristo Redentor. There are simply not enough words to explain how wonderful the view is from the top, it is completely worth the money and the lines. I visited during World Cup madness and it honestly...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,2,2,,,
6923,Corcovado Christ the Redeemer,rn215663246,stunning views,NA,5,NA,"great views from the top and it s worth the time to visit this monument. tends to get crowded on weekends and holidays.
whats great is from the city when you look up its really beautiful to see this masterpiece all lit up.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,49,40,,,
6924,Corcovado Christ the Redeemer,rn215642991,people mountain people sea,NA,5,NA,better to go there early in the morning. To go up by vans is a better choice. Souvenirs on the top are expensive,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,3,2,,,
6925,Corcovado Christ the Redeemer,rn215642175,Amazing!,NA,4,NA,Lines are long and it is very crowed when you get to the top but so worth it! The train ride up is slow and relaxing. Christ the Redeemer is massive and the views are great.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,53,11,,,
6926,Corcovado Christ the Redeemer,rn215624497,Amazing views,NA,5,NA,"Although it's suggested you buy tickets in advance, you can't tell if the day will be cloudy, therefore if you are going up to photograph the bay, might as wall wait for a clear day.
Personally I think it's worth the waiting.
I went up...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,73,45,,,
6927,Corcovado Christ the Redeemer,rn215572440,Hiking up Corcovado,NA,4,NA,"A word of caution as this came as a surprise to our group: It's a very challenging hike. For most of the way, the trail is extremely steep and rocky. And more than an hour in, you come upon a large rock that must be...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,2,1,,,
6928,Corcovado Christ the Redeemer,rn215536860,Foggy,NA,4,NA,"Went early in the morning with a travel agency and beat the crowds. Our tour guide knew a tremendous amount about the site as he had done the tour for about 5 years. It was pretty foggy that morning, so we couldn't see the city...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,8,4,,,
6929,Corcovado Christ the Redeemer,rn215534489,Christ the redeemer,NA,3,NA,I was tried but was unable to book tickets online. I decided to turn up at 8 am and buy tickets and there was already a huge queue waiting. I obtained tickets at 08.30 for a 12.30 train trip up the hill. The statue and...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,5,2,,,
6930,Corcovado Christ the Redeemer,rn215514802,Awsome - but also a nightmare,NA,4,NA,This is one of those must see things in Rio. The getting to it is a bit of an issue though. We went up on a saturday morning - the train was completely full and could only take us up that evening... so we took...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,20,10,,,
6931,Corcovado Christ the Redeemer,rn215476817,Rio's Highlight,NA,5,NA,"If you go to Rio, you need to go to Christ the Redeemer. Superb views from the top, not as good as Sugar Loaf's in my opinion. There is an official bus that you take from Copacabana that takes you right to the top. You...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,25,6,,,
6932,Corcovado Christ the Redeemer,rn215469028,"The ""must go"" place in Rio",NA,5,NA,Take the Metro and disembark at Largo do Machado station. Find the square where they sell tickets to take you to the peak via shuttle vans. The short trip is better than taking the tram to the top. The view from there is breathtaking.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,23,17,,,
6933,Corcovado Christ the Redeemer,rn215451614,amazing,NA,5,NA,"Corcovado provides a great view of the city, winding roads are cool and a very scenic atmosphere in general","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,5,2,,,
6934,Corcovado Christ the Redeemer,rn215447730,Surreal Experience,NA,5,NA,"I'm not the most religious person but I was in awe of the Christ. I recommend this to anyone going to Rio but do a guided tour, people were waiting 3-4 hours in line if they weren't a part of a group.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,5,2,,,
6935,Corcovado Christ the Redeemer,rn215444058,Cannot miss this,NA,4,NA,"We were so lucky to have great weather when we went up! We went during Brazil's winter, which is tricky to have a good day without storm clouds. We went on the first trip up at 8:30am and I highly recommend this because it can...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,138,85,,,
6936,Corcovado Christ the Redeemer,rn215428341,selfie with Jesus? :),NA,5,NA,...Just as impressive and MASSVE as you expect him to be! I went on a very over cast day and feared not being able to see him but by the time the train got up there the clouds had cleared and the view was spectacular!...Christ...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,51,27,,,
6937,Corcovado Christ the Redeemer,rn215425753,This is Rio!,NA,5,NA,"Amazing to finally see Christ the Redeemer up close. The view of Rio from the top of Corcovado is spectacular. I'd recommend getting up to the top early - as even at 8am, it was busier than I thought it would be.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,56,61,,,
6938,Corcovado Christ the Redeemer,rn215424163,"Iconic, but here are some tips",NA,4,NA,"First of, go buy a ticket from the park north of the Copacabana Palace. It's around 50rs but gets you on a bus straight to the top. At the base we saw a shocking line that probably would have taken an hour to get through....More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,43,23,,,
6939,Corcovado Christ the Redeemer,rn215384313,Amazing,NA,5,NA,Very busy but worth it. Souvenirs very expensive. Go to street vendors instead as they sell the same items for a small fraction of the cost.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,33,27,,,
6940,Corcovado Christ the Redeemer,rn215353979,Do Not Miss,NA,5,NA,Do not visit Rio de Janiero and miss Cristo Redeemer statue. It is a must- see. I think it has been written about enough and reviewed enough where I don't need to add much. My only tip is to arrive early to avoid the huge...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,131,32,,,
6941,Corcovado Christ the Redeemer,rn215344718,Must see,NA,4,NA,You have not been to Rio if you have not visited the place. Breathtaking views of Rio. Great place to be and very convenient to reach.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,19,6,,,
6942,Corcovado Christ the Redeemer,rn215225899,Definitely worth a trip to see,NA,4,NA,"Lot so people, but worth the wait and trip to see it. You can get tickets there. Our taxi driver was able to get tickets pretty quickly for us.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,96,119,,,
6943,Corcovado Christ the Redeemer,rn215217309,This is a must do,NA,5,NA,"This has to be done when in Rio
Incredible. Despite the crowds take a moment to allow the awesomeness to sink it.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,112,50,,,
6944,Corcovado Christ the Redeemer,rn215140510,Breathtaking,NA,4,NA,"The statue itself is truly fantastic, a real marvel. The views from the plaza are equally as impressive. The thing i did dislike, however, were the crowds. Far too many people were on top of the mountain within such a small area. I would recommend...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,84,38,,,
6945,Corcovado Christ the Redeemer,rn215094390,"It's a bucket list, must do, once in a lifetime thing.",NA,5,NA,"We didn't plan properly, didn't get a tour guide, did everything wrong but still enjoyed it immensely. Since we probably got there the worst possible way, which was via some tour bus company, and without a guide, our total wait time was about 2 hours....More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,53,24,,,
6946,Corcovado Christ the Redeemer,rn215079646,Worth to wait on line,NA,4,NA,"It was very crowded, a long queue but finally what you see from there is just amazing! The statue itself is not so wonderful, not a very special one but the view is amazing. Try to go there on sunny day","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,10,4,,,
6947,Corcovado Christ the Redeemer,rn215051949,Great views...and it is one of the wonders,NA,4,NA,"Beautiful views of Rio, and a must see. However, it is extremely over crowded and I imagine it wouldn't be too good if it was cloudy.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,88,45,,,
6948,Corcovado Christ the Redeemer,rn215024878,Crowded and expensive but spectacular,NA,5,NA,"It took us a few days to get a reservation for the funicular up to Corcovado, and it was not inexpensive. Because of the massive crowds in town for the World Cup, the top tourist destinations were all very crowded. But the views were sensational....More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,30,8,,,
6949,Corcovado Christ the Redeemer,rn215021906,Amazing views - Shoulder to shoulder crowds,NA,5,NA,"The views from Corcovado mountain were simply amazing, and as the Christ the Redeemer statue has been on my bucket list for years so this was well worth the trip. Even though there were shoulder to shoulder crowds, and long lines to get up the...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,36,25,,,
6950,Corcovado Christ the Redeemer,rn215007920,As high as you can get,NA,5,NA,"Great view.Amazing to see the statue that close and the city below. I just wished it wasnt too crowded, couldnt take pics properly, since theres not enough space, to make it worst the weather wasnt nice, was cloudy. Overall, worth going there.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,19,12,,,
6951,Corcovado Christ the Redeemer,rn214935075,"Love queues? Then this is heaven, otherwise it's still heaven! ",NA,5,NA,"You have to stand in a bunch of lines, but I promise it's worth it! How you get up doesn't really matter, minibus, the fernicular, cab, (long) walk or your own car (parking might be complicated), didn't matter, one you're up there it's just beautiful....More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,144,60,,,
6952,Corcovado Christ the Redeemer,rn214922386,A MUST if you're in rio,NA,5,NA,"just read all the reviews, cannot visit Rio without visiting this monument, TIP: if there's a big line grab for the tram gram a taxy, they charge you about 20-30 Reais, (10-15DLS) and the tram will charge you 10Reais per person, but you have to...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,37,44,,,
6953,Corcovado Christ the Redeemer,rn214920975,Wow factor,NA,5,NA,"Amazing views, great train journey to and from, it is not to you are up there that you understand how huge this statue is and the enormity of the task it must have been building and transporting it, a magical moment to stand up there","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,43,40,,,
6954,Corcovado Christ the Redeemer,rn214896430,"Nice view, that's it!",NA,4,NA,"Overrated place! Nice views of the city but too crowded, screaming guides ushering the people. If they have the policy of allowing certain number of people a day, I wonder why they don't control that in a better way. The space around the Christ is...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,69,50,,,
6955,Corcovado Christ the Redeemer,rn214867831,A Must,NA,5,NA,"Unlike a lot of things that fail to live up to their reputation, this does not disappoint. Wonderful views of Rio - it is really spectacular. Take the cable car up as opposed to a van - it is much more scenic. It will be...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,205,109,,,
6956,Corcovado Christ the Redeemer,rn214840427,One of the Wonders of the World,NA,5,NA,"I always wanted to go to ""Corcovado"", I love the song, and was a destination that I wanted to visit. I was lucky that now it is a once-in-a-lifetime experience. There isn't a thing that is out of place, the service, the view from the...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,47,6,,,
6957,Corcovado Christ the Redeemer,rn214824660,Great Views,NA,3,NA,"This place is cool but its extremely busy, it is a pain to get up there specially with all the tourist going up non stop. The Cristo is not that big, honestly I was not impressed, but the views are amazing. As long as its...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,78,58,,,
6958,Corcovado Christ the Redeemer,rn214820484,Cristo de Redendor,NA,4,NA,"I took the ""Trem"". It was easy access, but the view would have been just as good driving up. There were lots of people during World Cup but they handled the crowd just fine.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,6,1,,,
6959,Corcovado Christ the Redeemer,rn214816065,Busy but a must,NA,5,NA,"Don't get scared by the crowds, this is a must when visiting Rio. Early on a sunny day or wait until dusk, catch a sunset, and see Rio come to life at night when all the street lights go on.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,37,11,,,
6960,Corcovado Christ the Redeemer,rn214815308,A must see,NA,5,NA,When visiting Rio this is a must see - viewing from a helicopter was an amazing experience. Be prepared for long queues if climbing the mountain or travelling with organised party.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,68,40,,,
6961,Corcovado Christ the Redeemer,rn214787666,The Slow Train to Christ,NA,3,NA,Went to see this being one of the 7 wonders while the World Cup was on. While waiting for the train we were able to get some drinks from the small bar and watch some football. When the train arrived the faces of the people...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,46,25,,,
6962,Corcovado Christ the Redeemer,rn214719454,An incredible statue,NA,5,NA,"You couldn't visit Rio without a trip to Christ the Redeemer.
The spanning panoramic views over Rio with Christ standing behind is something that can only be experienced. Like always monitor the weather conditions to ensure you have a clear view of the city, and...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,27,35,,,
6963,Corcovado Christ the Redeemer,rn214699519,Breathtaking view!,NA,4,NA,Corcovado is one of the must-see points of Rio de Janeiro. You take a train from Laranjeiras station or you can drive to a certain point like I did. The rest of the path will be done by bus. You can buy a ticket on...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,69,18,,,
6964,Corcovado Christ the Redeemer,rn214689550,Breathtaking views,NA,5,NA,"We visited during the World Cup which wasn't the best time for a quiet visit. But hey, when else are you going to be in Rio.
Tips:
Pick a quiet day (if possible)
Pick a clear day as the mountain can become shrouded in cloud...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,129,38,,,
6965,Corcovado Christ the Redeemer,rn214654134,Once in a lifetime experience,NA,5,NA,"I booked my bus ticket and admission to Corcovado through their official website as it was during the World Cup quarterfinals and I wanted to ensure I had a ticket in advance. However, I wasn't paying attention and booked it for July 4 (the day...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,296,241,,,
6966,Corcovado Christ the Redeemer,rn214620603,must see,NA,5,NA,"Amazing view.
We arrived on a relatively bright day and we could see the breathtaking view of Rio bay
Try to pre-order going up via the cable car.
May get crowded.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,34,13,,,
6967,Corcovado Christ the Redeemer,rn214605642,Simply fantastico,NA,5,NA,"Went during World Cup on a perfectly sunny day.
Mexican supporters were having a musical fiesta which only added to the surreal experience.
Do it at least once in your lifetime as the memory will live long in your heart.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,13,5,,,
6968,Corcovado Christ the Redeemer,rn214601652,Hike up to get the most of the experience,NA,5,NA,Visited during WC2014. Arrived cosme velho (base where tram is) at 815am. Queued to buy ticket for about 20 mins. Ticketed for 11.15am tram. So decided to walk up. Just followed the plethora of vans which took tourists to the car park near the top....More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,4,6,,,
6969,Corcovado Christ the Redeemer,rn214596769,another iconic must do,NA,4,NA,"great views again, and I guess that's what we were all there for. Beware of pickpockets on crowded days - rife over WC period","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,40,16,,,
